species	enzyme	status	nt_len	aa_len	blocks	introns	strand	seqid	prot_path	cds_path
Psilocybe_muliercula_GAM00011071.scaffolds	PsiK	OK	1071.0	356.0	0	0	-	NODE_751_length_10647_cov_34.375856	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_muliercula_GAM00011071.scaffolds/Psilocybe_muliercula_GAM00011071.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_muliercula_GAM00011071.scaffolds/Psilocybe_muliercula_GAM00011071.scaffolds_PsiK.cds.fa
Psilocybe_muliercula_GAM00011071.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_muliercula_GAM00011071.scaffolds	PsiH	OK	1521.0	506.0	0	0	-	NODE_751_length_10647_cov_34.375856	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_muliercula_GAM00011071.scaffolds/Psilocybe_muliercula_GAM00011071.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_muliercula_GAM00011071.scaffolds/Psilocybe_muliercula_GAM00011071.scaffolds_PsiH.cds.fa
Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds	PsiD	OK	1059.0	352.0	0	0	-	NODE_2289_length_6539_cov_37.470680	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds_PsiD.cds.fa
Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds	PsiK	OK	1089.0	362.0	0	0	+	NODE_6921_length_2215_cov_41.695881	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds_PsiK.cds.fa
Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds	PsiM	OK	711.0	236.0	0	0	-	NODE_2289_length_6539_cov_37.470680	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds/Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds_PsiM.cds.fa
Psilocybe_ovoideocystidiata_ISOTYPE_XAL-51B.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_pelliculosa_WTU-F-012331.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_pelliculosa_WTU-F-012331.scaffolds	PsiK	OK	600.0	199.0	0	0	-	NODE_13104_length_1052_cov_23.548108	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pelliculosa_WTU-F-012331.scaffolds/Psilocybe_pelliculosa_WTU-F-012331.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pelliculosa_WTU-F-012331.scaffolds/Psilocybe_pelliculosa_WTU-F-012331.scaffolds_PsiK.cds.fa
Psilocybe_pelliculosa_WTU-F-012331.scaffolds	PsiM	OK	453.0	150.0	0	0	+	NODE_7502_length_1674_cov_41.872010	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pelliculosa_WTU-F-012331.scaffolds/Psilocybe_pelliculosa_WTU-F-012331.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pelliculosa_WTU-F-012331.scaffolds/Psilocybe_pelliculosa_WTU-F-012331.scaffolds_PsiM.cds.fa
Psilocybe_pelliculosa_WTU-F-012331.scaffolds	PsiH	OK	1392.0	463.0	0	0	+	NODE_3827_length_3178_cov_38.335300	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pelliculosa_WTU-F-012331.scaffolds/Psilocybe_pelliculosa_WTU-F-012331.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pelliculosa_WTU-F-012331.scaffolds/Psilocybe_pelliculosa_WTU-F-012331.scaffolds_PsiH.cds.fa
Psilocybe_phyllogena_OSC-114015.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_phyllogena_OSC-114015.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_phyllogena_OSC-114015.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_phyllogena_OSC-114015.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds	PsiD	OK	1299.0	432.0	0	0	+	NODE_546_length_21907_cov_23.763590	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds_PsiD.cds.fa
Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds	PsiK	OK	1068.0	355.0	0	0	-	NODE_2252_length_9477_cov_19.563209	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds_PsiK.cds.fa
Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds	PsiM	OK	930.0	309.0	0	0	-	NODE_493_length_23072_cov_21.588886	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds_PsiM.cds.fa
Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds	PsiH	OK	1476.0	491.0	0	0	-	NODE_546_length_21907_cov_23.763590	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds/Psilocybe_pleurocystidiosa_ISOTYPE_NY-761619.scaffolds_PsiH.cds.fa
Psilocybe_polytrichophila_NY-1901129.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_polytrichophila_NY-1901129.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_polytrichophila_NY-1901129.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_polytrichophila_NY-1901129.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_portoricensis_CFMR-PR-4572.scaffolds	PsiD	OK	654.0	217.0	0	0	+	NODE_10369_length_1865_cov_26.868815	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds_PsiD.cds.fa
Psilocybe_portoricensis_CFMR-PR-4572.scaffolds	PsiK	OK	783.0	260.0	0	0	+	NODE_27917_length_889_cov_28.481627	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds_PsiK.cds.fa
Psilocybe_portoricensis_CFMR-PR-4572.scaffolds	PsiM	OK	423.0	140.0	0	0	+	NODE_15416_length_1355_cov_23.381107	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds_PsiM.cds.fa
Psilocybe_portoricensis_CFMR-PR-4572.scaffolds	PsiH	OK	648.0	215.0	0	0	+	NODE_24731_length_967_cov_21.460714	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds/Psilocybe_portoricensis_CFMR-PR-4572.scaffolds_PsiH.cds.fa
Psilocybe_quebecensis_NY-1901130.scaffolds	PsiD	OK	1209.0	402.0	0	0	-	NODE_25200_length_1915_cov_22.584452	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_quebecensis_NY-1901130.scaffolds/Psilocybe_quebecensis_NY-1901130.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_quebecensis_NY-1901130.scaffolds/Psilocybe_quebecensis_NY-1901130.scaffolds_PsiD.cds.fa
Psilocybe_quebecensis_NY-1901130.scaffolds	PsiK	OK	1080.0	359.0	0	0	+	NODE_1625_length_8875_cov_23.773434	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_quebecensis_NY-1901130.scaffolds/Psilocybe_quebecensis_NY-1901130.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_quebecensis_NY-1901130.scaffolds/Psilocybe_quebecensis_NY-1901130.scaffolds_PsiK.cds.fa
Psilocybe_quebecensis_NY-1901130.scaffolds	PsiM	OK	930.0	309.0	0	0	-	NODE_1859_length_8195_cov_16.458850	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_quebecensis_NY-1901130.scaffolds/Psilocybe_quebecensis_NY-1901130.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_quebecensis_NY-1901130.scaffolds/Psilocybe_quebecensis_NY-1901130.scaffolds_PsiM.cds.fa
Psilocybe_quebecensis_NY-1901130.scaffolds	PsiH	OK	1521.0	506.0	0	0	+	NODE_1625_length_8875_cov_23.773434	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_quebecensis_NY-1901130.scaffolds/Psilocybe_quebecensis_NY-1901130.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_quebecensis_NY-1901130.scaffolds/Psilocybe_quebecensis_NY-1901130.scaffolds_PsiH.cds.fa
Psilocybe_rhomboidospora_CMMF003424.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_rhomboidospora_CMMF003424.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_rhomboidospora_CMMF003424.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_rhomboidospora_CMMF003424.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_sabulosa_UBC-F13505.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_sabulosa_UBC-F13505.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_sabulosa_UBC-F13505.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_sabulosa_UBC-F13505.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_samuiensis_WTU-F-055014.scaffolds	PsiD	OK	1284.0	427.0	0	0	-	NODE_16_length_86922_cov_4.792396	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_samuiensis_WTU-F-055014.scaffolds/Psilocybe_samuiensis_WTU-F-055014.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_samuiensis_WTU-F-055014.scaffolds/Psilocybe_samuiensis_WTU-F-055014.scaffolds_PsiD.cds.fa
Psilocybe_samuiensis_WTU-F-055014.scaffolds	PsiK	OK	1071.0	356.0	0	0	+	NODE_16_length_86922_cov_4.792396	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_samuiensis_WTU-F-055014.scaffolds/Psilocybe_samuiensis_WTU-F-055014.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_samuiensis_WTU-F-055014.scaffolds/Psilocybe_samuiensis_WTU-F-055014.scaffolds_PsiK.cds.fa
Psilocybe_samuiensis_WTU-F-055014.scaffolds	PsiM	OK	756.0	251.0	0	0	-	NODE_16_length_86922_cov_4.792396	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_samuiensis_WTU-F-055014.scaffolds/Psilocybe_samuiensis_WTU-F-055014.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_samuiensis_WTU-F-055014.scaffolds/Psilocybe_samuiensis_WTU-F-055014.scaffolds_PsiM.cds.fa
Psilocybe_samuiensis_WTU-F-055014.scaffolds	PsiH	OK	1488.0	495.0	0	0	+	NODE_16_length_86922_cov_4.792396	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_samuiensis_WTU-F-055014.scaffolds/Psilocybe_samuiensis_WTU-F-055014.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_samuiensis_WTU-F-055014.scaffolds/Psilocybe_samuiensis_WTU-F-055014.scaffolds_PsiH.cds.fa
Psilocybe_semilanceata_SFSU-F-029972.scaffolds	PsiD	OK	558.0	185.0	0	0	+	NODE_59688_length_557_cov_25.186047	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_semilanceata_SFSU-F-029972.scaffolds/Psilocybe_semilanceata_SFSU-F-029972.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_semilanceata_SFSU-F-029972.scaffolds/Psilocybe_semilanceata_SFSU-F-029972.scaffolds_PsiD.cds.fa
Psilocybe_semilanceata_SFSU-F-029972.scaffolds	PsiK	OK	894.0	297.0	0	0	-	NODE_12264_length_1254_cov_36.339840	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_semilanceata_SFSU-F-029972.scaffolds/Psilocybe_semilanceata_SFSU-F-029972.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_semilanceata_SFSU-F-029972.scaffolds/Psilocybe_semilanceata_SFSU-F-029972.scaffolds_PsiK.cds.fa
Psilocybe_semilanceata_SFSU-F-029972.scaffolds	PsiM	OK	891.0	296.0	0	0	-	NODE_3124_length_3277_cov_23.963810	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_semilanceata_SFSU-F-029972.scaffolds/Psilocybe_semilanceata_SFSU-F-029972.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_semilanceata_SFSU-F-029972.scaffolds/Psilocybe_semilanceata_SFSU-F-029972.scaffolds_PsiM.cds.fa
Psilocybe_semilanceata_SFSU-F-029972.scaffolds	PsiH	OK	1515.0	504.0	0	0	-	NODE_1986_length_4715_cov_23.349172	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_semilanceata_SFSU-F-029972.scaffolds/Psilocybe_semilanceata_SFSU-F-029972.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_semilanceata_SFSU-F-029972.scaffolds/Psilocybe_semilanceata_SFSU-F-029972.scaffolds_PsiH.cds.fa
